Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
10/12/16,Gorica,Kalcer Radomlje,1,1,D
10/12/16,Rudar Velenje,Koper,2,2,D
10/12/16,Domžale,Maribor,3,2,H
11/12/16,Olimpija Ljubljana,Krško,1,1,D
25/02/17,Kalcer Radomlje,Aluminij,0,3,A
25/02/17,Rudar Velenje,Domžale,1,1,D
25/02/17,Maribor,Olimpija Ljubljana,1,0,H
26/02/17,Krško,Gorica,1,2,A
26/02/17,Koper,Celje,1,1,D
04/03/17,Celje,Kalcer Radomlje,1,0,H
04/03/17,Domžale,Koper,0,1,A
05/03/17,Aluminij,Krško,1,1,D
05/03/17,Olimpija Ljubljana,Rudar Velenje,2,4,A
07/03/17,Gorica,Maribor,2,4,A
11/03/17,Rudar Velenje,Gorica,1,3,A
11/03/17,Koper,Kalcer Radomlje,4,1,H
11/03/17,Maribor,Aluminij,4,1,H
12/03/17,Krško,Celje,2,3,A
12/03/17,Domžale,Olimpija Ljubljana,1,0,H
18/03/17,Gorica,Domžale,3,1,H
18/03/17,Kalcer Radomlje,Krško,0,2,A
18/03/17,Celje,Maribor,1,1,D
19/03/17,Aluminij,Rudar Velenje,3,0,H
19/03/17,Olimpija Ljubljana,Koper,1,1,D
28/03/17,Koper,Krško,0,2,A
29/03/17,Rudar Velenje,Celje,1,2,A
29/03/17,Domžale,Aluminij,2,1,H
29/03/17,Maribor,Kalcer Radomlje,1,0,H
29/03/17,Olimpija Ljubljana,Gorica,1,2,A
01/04/17,Celje,Domžale,1,1,D
01/04/17,Gorica,Koper,0,0,D
01/04/17,Krško,Maribor,1,1,D
02/04/17,Aluminij,Olimpija Ljubljana,2,1,H
02/04/17,Kalcer Radomlje,Rudar Velenje,1,5,A
08/04/17,Krško,Rudar Velenje,1,2,A
08/04/17,Kalcer Radomlje,Domžale,1,1,D
08/04/17,Koper,Maribor,2,2,D
09/04/17,Aluminij,Gorica,1,2,A
09/04/17,Celje,Olimpija Ljubljana,1,1,D
15/04/17,Gorica,Celje,1,1,D
15/04/17,Rudar Velenje,Maribor,0,1,A
17/04/17,Aluminij,Koper,2,2,D
17/04/17,Domžale,Krško,5,3,H
17/04/17,Olimpija Ljubljana,Kalcer Radomlje,1,1,D
21/04/17,Kalcer Radomlje,Gorica,1,2,A
22/04/17,Celje,Aluminij,1,0,H
22/04/17,Koper,Rudar Velenje,1,0,H
22/04/17,Maribor,Domžale,1,0,H
23/04/17,Krško,Olimpija Ljubljana,0,1,A
28/04/17,Domžale,Rudar Velenje,3,0,H
29/04/17,Gorica,Krško,0,0,D
29/04/17,Olimpija Ljubljana,Maribor,0,0,D
30/04/17,Aluminij,Kalcer Radomlje,3,1,H
30/04/17,Celje,Koper,2,2,D
05/05/17,Krško,Aluminij,1,1,D
06/05/17,Kalcer Radomlje,Celje,0,1,A
06/05/17,Koper,Domžale,3,0,H
06/05/17,Maribor,Gorica,2,2,D
07/05/17,Rudar Velenje,Olimpija Ljubljana,4,2,H
12/05/17,Kalcer Radomlje,Koper,0,4,A
12/05/17,Celje,Krško,1,2,A
13/05/17,Gorica,Rudar Velenje,2,1,H
13/05/17,Olimpija Ljubljana,Domžale,3,1,H
14/05/17,Aluminij,Maribor,3,1,H
16/05/17,Krško,Kalcer Radomlje,2,0,H
16/05/17,Koper,Olimpija Ljubljana,1,1,D
17/05/17,Domžale,Gorica,1,1,D
17/05/17,Rudar Velenje,Aluminij,2,2,D
17/05/17,Maribor,Celje,0,2,A
21/05/17,Krško,Koper,1,1,D
21/05/17,Kalcer Radomlje,Maribor,1,1,D
21/05/17,Celje,Rudar Velenje,1,1,D
21/05/17,Aluminij,Domžale,0,0,D
21/05/17,Gorica,Olimpija Ljubljana,1,0,H
27/05/17,Koper,Gorica,0,1,A
27/05/17,Olimpija Ljubljana,Aluminij,1,0,H
27/05/17,Domžale,Celje,1,4,A
27/05/17,Rudar Velenje,Kalcer Radomlje,0,0,D
27/05/17,Maribor,Krško,1,0,H
