Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
28/10/17,Ankaran Hrvatini,Krško,1,1,D
28/10/17,Triglav Kranj,Celje,0,2,A
28/10/17,Domžale,Maribor,0,1,A
29/10/17,Rudar Velenje,Olimpija Ljubljana,0,0,D
29/10/17,Aluminij,Gorica,0,3,A
03/11/17,Celje,Rudar Velenje,2,1,H
04/11/17,Gorica,Triglav Kranj,0,3,A
04/11/17,Aluminij,Domžale,0,1,A
04/11/17,Krško,Maribor,0,5,A
05/11/17,Olimpija Ljubljana,Ankaran Hrvatini,1,0,H
17/11/17,Maribor,Olimpija Ljubljana,1,0,H
18/11/17,Ankaran Hrvatini,Celje,1,2,A
18/11/17,Triglav Kranj,Aluminij,0,3,A
19/11/17,Domžale,Krško,1,0,H
20/11/17,Rudar Velenje,Gorica,2,0,H
25/11/17,Triglav Kranj,Domžale,0,1,A
25/11/17,Gorica,Ankaran Hrvatini,2,2,D
25/11/17,Celje,Maribor,2,1,H
26/11/17,Olimpija Ljubljana,Krško,1,0,H
26/11/17,Aluminij,Rudar Velenje,0,2,A
02/12/17,Rudar Velenje,Triglav Kranj,1,2,A
02/12/17,Maribor,Gorica,2,1,H
03/12/17,Krško,Celje,3,1,H
03/12/17,Domžale,Olimpija Ljubljana,1,0,H
20/02/18,Ankaran Hrvatini,Aluminij,1,1,D
24/02/18,Ankaran Hrvatini,Triglav Kranj,2,0,H
25/02/18,Maribor,Aluminij,0,0,D
25/02/18,Olimpija Ljubljana,Celje,2,1,H
04/04/18,Rudar Velenje,Domžale,1,4,A
18/04/18,Krško,Gorica,1,0,H
04/03/18,Gorica,Olimpija Ljubljana,0,1,A
11/04/18,Triglav Kranj,Maribor,0,5,A
12/04/18,Rudar Velenje,Ankaran Hrvatini,2,3,A
18/04/18,Domžale,Celje,1,0,H
25/04/18,Aluminij,Krško,1,1,D
06/03/18,Ankaran Hrvatini,Domžale,0,4,A
06/03/18,Maribor,Rudar Velenje,2,2,D
07/03/18,Celje,Gorica,2,0,H
07/03/18,Olimpija Ljubljana,Aluminij,5,1,H
03/04/18,Krško,Triglav Kranj,2,0,H
10/03/18,Rudar Velenje,Krško,3,0,H
10/03/18,Ankaran Hrvatini,Maribor,0,3,A
10/03/18,Domžale,Gorica,3,0,H
11/03/18,Triglav Kranj,Olimpija Ljubljana,0,1,A
11/03/18,Aluminij,Celje,1,2,A
13/03/18,Maribor,Domžale,1,2,A
13/03/18,Krško,Ankaran Hrvatini,1,1,D
14/03/18,Celje,Triglav Kranj,5,2,H
14/03/18,Olimpija Ljubljana,Rudar Velenje,4,0,H
15/03/18,Gorica,Aluminij,1,0,H
17/03/18,Rudar Velenje,Celje,2,1,H
17/03/18,Maribor,Krško,0,2,A
18/03/18,Ankaran Hrvatini,Olimpija Ljubljana,0,3,A
18/03/18,Triglav Kranj,Gorica,1,1,D
18/03/18,Domžale,Aluminij,6,1,H
30/03/18,Gorica,Rudar Velenje,1,1,D
30/03/18,Aluminij,Triglav Kranj,3,1,H
31/03/18,Celje,Ankaran Hrvatini,7,1,H
31/03/18,Krško,Domžale,1,2,A
31/03/18,Olimpija Ljubljana,Maribor,1,1,D
07/04/18,Ankaran Hrvatini,Gorica,0,2,A
07/04/18,Maribor,Celje,3,2,H
07/04/18,Rudar Velenje,Aluminij,4,2,H
08/04/18,Krško,Olimpija Ljubljana,0,1,A
08/04/18,Domžale,Triglav Kranj,3,0,H
14/04/18,Celje,Krško,5,0,H
14/04/18,Olimpija Ljubljana,Domžale,1,1,D
15/04/18,Triglav Kranj,Rudar Velenje,0,2,A
15/04/18,Gorica,Maribor,0,6,A
15/04/18,Aluminij,Ankaran Hrvatini,1,1,D
21/04/18,Aluminij,Maribor,0,2,A
21/04/18,Gorica,Krško,2,0,H
22/04/18,Triglav Kranj,Ankaran Hrvatini,2,2,D
22/04/18,Celje,Olimpija Ljubljana,1,1,D
22/04/18,Domžale,Rudar Velenje,3,0,H
28/04/18,Ankaran Hrvatini,Rudar Velenje,3,2,H
28/04/18,Maribor,Triglav Kranj,2,1,H
28/04/18,Celje,Domžale,2,1,H
29/04/18,Olimpija Ljubljana,Gorica,0,0,D
29/04/18,Krško,Aluminij,1,2,A
02/05/18,Triglav Kranj,Krško,2,0,H
02/05/18,Rudar Velenje,Maribor,1,3,A
02/05/18,Domžale,Ankaran Hrvatini,4,0,H
03/05/18,Gorica,Celje,3,0,H
03/05/18,Aluminij,Olimpija Ljubljana,0,2,A
05/05/18,Maribor,Ankaran Hrvatini,5,1,H
05/05/18,Krško,Rudar Velenje,1,0,H
06/05/18,Gorica,Domžale,4,1,H
06/05/18,Olimpija Ljubljana,Triglav Kranj,2,0,H
06/05/18,Celje,Aluminij,2,2,D
09/05/18,Domžale,Maribor,1,1,D
09/05/18,Ankaran Hrvatini,Krško,0,0,D
09/05/18,Rudar Velenje,Olimpija Ljubljana,1,1,D
10/05/18,Triglav Kranj,Celje,1,0,H
10/05/18,Aluminij,Gorica,1,0,H
12/05/18,Krško,Maribor,1,2,A
13/05/18,Olimpija Ljubljana,Ankaran Hrvatini,0,0,D
13/05/18,Aluminij,Domžale,1,2,A
13/05/18,Celje,Rudar Velenje,1,3,A
14/05/18,Gorica,Triglav Kranj,0,2,A
18/05/18,Rudar Velenje,Gorica,0,1,A
19/05/18,Triglav Kranj,Aluminij,0,2,A
19/05/18,Maribor,Olimpija Ljubljana,2,3,A
20/05/18,Domžale,Krško,3,1,H
20/05/18,Ankaran Hrvatini,Celje,0,2,A
23/05/18,Triglav Kranj,Domžale,0,4,A
23/05/18,Aluminij,Rudar Velenje,1,3,A
23/05/18,Gorica,Ankaran Hrvatini,4,1,H
23/05/18,Celje,Maribor,0,4,A
23/05/18,Olimpija Ljubljana,Krško,2,0,H
27/05/18,Domžale,Olimpija Ljubljana,1,1,D
27/05/18,Krško,Celje,0,1,A
27/05/18,Maribor,Gorica,2,0,H
27/05/18,Ankaran Hrvatini,Aluminij,2,1,H
27/05/18,Rudar Velenje,Triglav Kranj,0,1,A
