Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
17/05/98,Primorje,Celje,1,0,H
24/05/98,Celje,Set Vevče,2,1,H
24/05/98,Gorica,Potrošnik Beltinci,1,0,H
24/05/98,Relax Korotan,Rudar Velenje,1,1,D
24/05/98,Olimpija Ljubljana,Primorje,1,1,D
24/05/98,Mura,Maribor,0,0,D
31/05/98,Potrošnik Beltinci,Celje,0,1,A
31/05/98,Rudar Velenje,Maribor,0,1,A
31/05/98,Primorje,Mura,2,2,D
31/05/98,Set Vevče,Olimpija Ljubljana,1,2,A
31/05/98,Relax Korotan,Gorica,2,1,H
03/06/98,Celje,Relax Korotan,0,2,A
03/06/98,Gorica,Rudar Velenje,1,1,D
03/06/98,Olimpija Ljubljana,Potrošnik Beltinci,1,2,A
03/06/98,Mura,Set Vevče,3,0,H
03/06/98,Maribor,Primorje,4,0,H
06/06/98,Rudar Velenje,Primorje,1,3,A
07/06/98,Relax Korotan,Olimpija Ljubljana,1,0,H
07/06/98,Set Vevče,Maribor,4,7,A
07/06/98,Potrošnik Beltinci,Mura,2,2,D
07/06/98,Gorica,Celje,2,0,H
