Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
29/10/00,Tabor Sežana,Rudar Velenje,2,0,H
29/10/00,Relax Korotan,Olimpija Ljubljana,3,2,H
29/10/00,Domžale,Koroška Dravograd,3,2,H
29/10/00,Celje,Primorje,2,0,H
29/10/00,Gorica,Mura,3,0,H
29/10/00,Maribor,Koper,4,0,H
03/11/00,Olimpija Ljubljana,Tabor Sežana,5,1,H
04/11/00,Koper,Celje,0,0,D
04/11/00,Rudar Velenje,Mura,1,1,D
05/11/00,Primorje,Domžale,3,0,H
05/11/00,Koroška Dravograd,Relax Korotan,2,0,H
05/11/00,Maribor,Gorica,1,2,A
12/11/00,Gorica,Rudar Velenje,1,0,H
12/11/00,Mura,Olimpija Ljubljana,1,3,A
12/11/00,Tabor Sežana,Koroška Dravograd,2,2,D
12/11/00,Relax Korotan,Primorje,1,1,D
12/11/00,Domžale,Koper,1,0,H
12/11/00,Celje,Maribor,3,3,D
18/11/00,Koper,Relax Korotan,3,2,H
18/11/00,Maribor,Domžale,1,1,D
19/11/00,Celje,Gorica,2,1,H
19/11/00,Primorje,Tabor Sežana,1,1,D
19/11/00,Koroška Dravograd,Mura,3,1,H
19/11/00,Olimpija Ljubljana,Rudar Velenje,1,1,D
25/11/00,Rudar Velenje,Koroška Dravograd,2,2,D
26/11/00,Gorica,Olimpija Ljubljana,5,0,H
26/11/00,Mura,Primorje,3,0,H
26/11/00,Tabor Sežana,Koper,1,1,D
26/11/00,Relax Korotan,Maribor,2,4,A
26/11/00,Domžale,Celje,2,3,A
03/03/01,Koper,Mura,0,0,D
03/03/01,Maribor,Tabor Sežana,3,0,H
04/03/01,Domžale,Gorica,1,1,D
04/03/01,Celje,Relax Korotan,3,0,H
04/03/01,Primorje,Rudar Velenje,2,1,H
04/03/01,Koroška Dravograd,Olimpija Ljubljana,2,3,A
09/03/01,Olimpija Ljubljana,Primorje,1,0,H
10/03/01,Rudar Velenje,Koper,0,0,D
11/03/01,Gorica,Koroška Dravograd,3,2,H
11/03/01,Mura,Maribor,1,1,D
11/03/01,Tabor Sežana,Celje,0,2,A
11/03/01,Relax Korotan,Domžale,4,0,H
17/03/01,Koper,Olimpija Ljubljana,1,0,H
17/03/01,Maribor,Rudar Velenje,1,0,H
18/03/01,Celje,Mura,1,1,D
18/03/01,Primorje,Koroška Dravograd,1,0,H
18/03/01,Relax Korotan,Gorica,2,1,H
18/03/01,Domžale,Tabor Sežana,1,0,H
31/03/01,Olimpija Ljubljana,Maribor,1,1,D
31/03/01,Rudar Velenje,Celje,1,0,H
01/04/01,Koroška Dravograd,Koper,0,3,A
01/04/01,Tabor Sežana,Relax Korotan,1,1,D
01/04/01,Gorica,Primorje,0,1,A
01/04/01,Mura,Domžale,2,0,H
07/04/01,Rudar Velenje,Tabor Sežana,1,2,A
07/04/01,Maribor,Koper,2,0,H
07/04/01,Olimpija Ljubljana,Koroška Dravograd,2,1,H
08/04/01,Primorje,Domžale,3,0,H
08/04/01,Gorica,Relax Korotan,1,4,A
08/04/01,Celje,Mura,0,2,A
11/04/01,Mura,Gorica,2,0,H
11/04/01,Koper,Olimpija Ljubljana,3,1,H
11/04/01,Tabor Sežana,Celje,1,5,A
11/04/01,Relax Korotan,Maribor,0,1,A
11/04/01,Domžale,Rudar Velenje,4,1,H
09/05/01,Primorje,Koroška Dravograd,2,1,H
14/04/01,Celje,Domžale,1,3,A
14/04/01,Gorica,Tabor Sežana,4,0,H
14/04/01,Koroška Dravograd,Koper,3,2,H
14/04/01,Rudar Velenje,Primorje,2,0,H
14/04/01,Maribor,Mura,4,1,H
14/04/01,Olimpija Ljubljana,Relax Korotan,0,0,D
18/04/01,Primorje,Celje,2,1,H
18/04/01,Mura,Olimpija Ljubljana,2,0,H
18/04/01,Domžale,Gorica,1,0,H
18/04/01,Tabor Sežana,Maribor,2,1,H
18/04/01,Relax Korotan,Koper,0,0,D
18/04/01,Rudar Velenje,Koroška Dravograd,3,0,H
21/04/01,Maribor,Domžale,1,1,D
21/04/01,Olimpija Ljubljana,Tabor Sežana,6,0,H
22/04/01,Koper,Mura,0,0,D
22/04/01,Gorica,Primorje,0,1,A
22/04/01,Celje,Rudar Velenje,3,1,H
22/04/01,Koroška Dravograd,Relax Korotan,1,2,A
28/04/01,Rudar Velenje,Gorica,1,0,H
29/04/01,Primorje,Maribor,1,0,H
29/04/01,Mura,Relax Korotan,3,1,H
29/04/01,Tabor Sežana,Koper,0,3,A
29/04/01,Celje,Koroška Dravograd,3,1,H
29/04/01,Domžale,Olimpija Ljubljana,1,2,A
02/05/01,Gorica,Celje,2,1,H
02/05/01,Koper,Domžale,3,0,H
02/05/01,Relax Korotan,Tabor Sežana,1,0,H
02/05/01,Koroška Dravograd,Mura,1,3,A
02/05/01,Olimpija Ljubljana,Primorje,1,2,A
02/05/01,Maribor,Rudar Velenje,4,1,H
05/05/01,Gorica,Koroška Dravograd,6,1,H
05/05/01,Celje,Maribor,3,1,H
05/05/01,Rudar Velenje,Olimpija Ljubljana,1,0,H
06/05/01,Primorje,Koper,0,0,D
06/05/01,Tabor Sežana,Mura,0,2,A
06/05/01,Domžale,Relax Korotan,3,0,H
12/05/01,Maribor,Gorica,2,1,H
12/05/01,Olimpija Ljubljana,Celje,4,0,H
13/05/01,Relax Korotan,Primorje,0,0,D
13/05/01,Koroška Dravograd,Tabor Sežana,2,2,D
13/05/01,Mura,Domžale,4,2,H
13/05/01,Koper,Rudar Velenje,2,0,H
20/05/01,Primorje,Mura,3,0,H
20/05/01,Rudar Velenje,Relax Korotan,1,3,A
20/05/01,Celje,Koper,5,1,H
20/05/01,Maribor,Koroška Dravograd,1,0,H
20/05/01,Gorica,Olimpija Ljubljana,0,1,A
20/05/01,Domžale,Tabor Sežana,3,1,H
26/05/01,Mura,Rudar Velenje,2,1,H
26/05/01,Koper,Gorica,3,2,H
26/05/01,Koroška Dravograd,Domžale,2,0,H
26/05/01,Tabor Sežana,Primorje,0,5,A
26/05/01,Relax Korotan,Celje,1,2,A
27/05/01,Olimpija Ljubljana,Maribor,1,1,D
