Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
10/11/06,Domžale,Labod Drava,1,1,D
11/11/06,Celje,Bela krajina,5,0,H
11/11/06,Koper,Nafta,2,2,D
11/11/06,Maribor,Interblock,3,2,H
11/11/06,Gorica,Primorje,3,1,H
18/11/06,Maribor,Labod Drava,1,1,D
18/11/06,Koper,Interblock,1,1,D
18/11/06,Celje,Gorica,1,3,A
18/11/06,Domžale,Bela krajina,1,0,H
19/11/06,Primorje,Nafta,3,0,H
25/11/06,Celje,Domžale,1,4,A
25/11/06,Interblock,Primorje,0,0,D
25/11/06,Labod Drava,Koper,2,1,H
25/11/06,Gorica,Nafta,2,1,H
26/11/06,Bela krajina,Maribor,1,1,D
03/03/07,Nafta,Interblock,3,1,H
03/03/07,Koper,Bela krajina,2,1,H
03/03/07,Domžale,Gorica,4,0,H
03/03/07,Maribor,Celje,2,2,D
04/03/07,Primorje,Labod Drava,1,3,A
10/03/07,Gorica,Interblock,3,2,H
10/03/07,Celje,Koper,2,3,A
11/03/07,Labod Drava,Nafta,3,1,H
11/03/07,Bela krajina,Primorje,0,0,D
11/03/07,Domžale,Maribor,3,0,H
17/03/07,Nafta,Bela krajina,1,2,A
17/03/07,Interblock,Labod Drava,2,0,H
17/03/07,Koper,Domžale,1,1,D
18/03/07,Primorje,Celje,2,3,A
18/03/07,Maribor,Gorica,3,2,H
31/03/07,Celje,Nafta,0,1,A
31/03/07,Domžale,Primorje,1,1,D
31/03/07,Gorica,Labod Drava,2,1,H
31/03/07,Maribor,Koper,0,0,D
01/04/07,Bela krajina,Interblock,2,2,D
04/04/07,Primorje,Maribor,3,1,H
04/04/07,Nafta,Domžale,0,0,D
04/04/07,Interblock,Celje,0,1,A
04/04/07,Labod Drava,Bela krajina,1,6,A
04/04/07,Koper,Gorica,1,2,A
07/04/07,Koper,Primorje,0,2,A
07/04/07,Maribor,Nafta,6,2,H
07/04/07,Gorica,Bela krajina,3,2,H
07/04/07,Celje,Labod Drava,0,0,D
07/04/07,Domžale,Interblock,3,0,H
11/04/07,Primorje,Gorica,1,2,A
11/04/07,Nafta,Koper,1,0,H
11/04/07,Interblock,Maribor,1,2,A
11/04/07,Labod Drava,Domžale,1,2,A
11/04/07,Bela krajina,Celje,0,2,A
14/04/07,Nafta,Primorje,1,1,D
14/04/07,Gorica,Celje,1,3,A
15/04/07,Bela krajina,Domžale,1,0,H
15/04/07,Labod Drava,Maribor,1,1,D
15/04/07,Interblock,Koper,0,1,A
21/04/07,Koper,Labod Drava,1,2,A
21/04/07,Nafta,Gorica,2,0,H
21/04/07,Maribor,Bela krajina,2,1,H
21/04/07,Domžale,Celje,0,0,D
22/04/07,Primorje,Interblock,3,2,H
27/04/07,Interblock,Nafta,2,0,H
28/04/07,Gorica,Domžale,6,1,H
28/04/07,Celje,Maribor,4,1,H
29/04/07,Bela krajina,Koper,1,2,A
29/04/07,Labod Drava,Primorje,1,1,D
02/05/07,Interblock,Gorica,0,3,A
02/05/07,Nafta,Labod Drava,1,3,A
02/05/07,Primorje,Bela krajina,2,1,H
02/05/07,Koper,Celje,2,0,H
02/05/07,Maribor,Domžale,2,0,H
05/05/07,Gorica,Maribor,4,1,H
05/05/07,Celje,Primorje,3,1,H
05/05/07,Domžale,Koper,2,1,H
06/05/07,Bela krajina,Nafta,0,3,A
06/05/07,Labod Drava,Interblock,3,0,H
12/05/07,Interblock,Bela krajina,1,0,H
12/05/07,Nafta,Celje,1,1,D
12/05/07,Koper,Maribor,2,1,H
13/05/07,Primorje,Domžale,0,4,A
13/05/07,Labod Drava,Gorica,6,4,H
16/05/07,Bela krajina,Labod Drava,0,2,A
16/05/07,Maribor,Primorje,1,1,D
16/05/07,Domžale,Nafta,3,0,H
16/05/07,Celje,Interblock,1,1,D
16/05/07,Gorica,Koper,1,7,A
19/05/07,Bela krajina,Gorica,0,1,A
19/05/07,Labod Drava,Celje,3,1,H
19/05/07,Interblock,Domžale,0,0,D
19/05/07,Nafta,Maribor,0,4,A
19/05/07,Primorje,Koper,2,1,H
26/05/07,Koper,Nafta,3,1,H
26/05/07,Gorica,Primorje,1,3,A
26/05/07,Celje,Bela krajina,4,0,H
26/05/07,Maribor,Interblock,3,0,H
26/05/07,Domžale,Labod Drava,2,0,H
