Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
19/09/93,Olimpija Ljubljana,Rudar Velenje,9,1,H
25/09/93,Jadran Dekani,Maribor,0,2,A
26/09/93,Ljubljana,Živila Naklo,0,1,A
26/09/93,Mura,Celje,0,0,D
26/09/93,Izola,Potrošnik Beltinci,4,1,H
26/09/93,Rudar Velenje,Optimizem Svoboda,1,1,D
26/09/93,Primorje,Olimpija Ljubljana,1,2,A
26/09/93,Krka,Koper,0,1,A
28/09/93,Slovan Mavrica,Gorica,0,3,A
02/10/93,Gorica,Mura,2,1,H
02/10/93,Optimizem Svoboda,Primorje,0,0,D
03/10/93,Potrošnik Beltinci,Rudar Velenje,2,0,H
03/10/93,Živila Naklo,Slovan Mavrica,2,1,H
03/10/93,Maribor,Ljubljana,3,2,H
03/10/93,Koper,Jadran Dekani,1,0,H
03/10/93,Olimpija Ljubljana,Krka,1,0,H
03/10/93,Celje,Izola,3,1,H
09/10/93,Jadran Dekani,Olimpija Ljubljana,1,2,A
09/10/93,Ljubljana,Koper,1,2,A
10/10/93,Slovan Mavrica,Maribor,2,1,H
10/10/93,Mura,Živila Naklo,2,0,H
10/10/93,Celje,Gorica,3,0,H
10/10/93,Izola,Rudar Velenje,3,1,H
10/10/93,Primorje,Potrošnik Beltinci,1,3,A
10/10/93,Krka,Optimizem Svoboda,0,1,A
16/10/93,Maribor,Mura,0,0,D
17/10/93,Koper,Slovan Mavrica,2,1,H
17/10/93,Olimpija Ljubljana,Ljubljana,5,0,H
17/10/93,Optimizem Svoboda,Jadran Dekani,2,1,H
17/10/93,Potrošnik Beltinci,Krka,3,0,H
17/10/93,Rudar Velenje,Primorje,3,1,H
17/10/93,Živila Naklo,Celje,2,1,H
17/10/93,Gorica,Izola,1,1,D
23/10/93,Izola,Primorje,3,2,H
23/10/93,Slovan Mavrica,Olimpija Ljubljana,0,3,A
24/10/93,Mura,Koper,1,1,D
24/10/93,Gorica,Živila Naklo,0,2,A
24/10/93,Krka,Rudar Velenje,0,1,A
24/10/93,Jadran Dekani,Potrošnik Beltinci,1,1,D
24/10/93,Ljubljana,Optimizem Svoboda,3,0,H
24/10/93,Celje,Maribor,2,2,D
30/10/93,Koper,Celje,0,0,D
30/10/93,Živila Naklo,Izola,2,1,H
30/10/93,Maribor,Gorica,4,2,H
30/10/93,Optimizem Svoboda,Slovan Mavrica,2,0,H
30/10/93,Potrošnik Beltinci,Ljubljana,4,0,H
30/10/93,Rudar Velenje,Jadran Dekani,1,1,D
30/10/93,Primorje,Krka,2,0,H
30/10/93,Olimpija Ljubljana,Mura,1,0,H
06/11/93,Izola,Krka,2,1,H
06/11/93,Ljubljana,Rudar Velenje,4,1,H
07/11/93,Slovan Mavrica,Potrošnik Beltinci,0,2,A
07/11/93,Mura,Optimizem Svoboda,2,1,H
07/11/93,Gorica,Koper,2,1,H
07/11/93,Živila Naklo,Maribor,1,1,D
07/11/93,Jadran Dekani,Primorje,1,0,H
07/11/93,Celje,Olimpija Ljubljana,3,0,H
14/11/93,Maribor,Izola,2,0,H
14/11/93,Koper,Živila Naklo,2,0,H
14/11/93,Olimpija Ljubljana,Gorica,7,1,H
14/11/93,Potrošnik Beltinci,Mura,1,2,A
14/11/93,Rudar Velenje,Slovan Mavrica,3,0,H
14/11/93,Primorje,Ljubljana,2,1,H
14/11/93,Krka,Jadran Dekani,1,0,H
24/11/93,Optimizem Svoboda,Celje,0,0,D
20/11/93,Ljubljana,Krka,0,0,D
21/11/93,Izola,Jadran Dekani,7,0,H
21/11/93,Maribor,Koper,2,0,H
21/11/93,Živila Naklo,Olimpija Ljubljana,0,1,A
21/11/93,Gorica,Optimizem Svoboda,2,0,H
21/11/93,Celje,Potrošnik Beltinci,2,0,H
21/11/93,Mura,Rudar Velenje,2,0,H
21/11/93,Slovan Mavrica,Primorje,4,1,H
27/11/93,Jadran Dekani,Ljubljana,1,1,D
28/11/93,Optimizem Svoboda,Živila Naklo,3,0,H
28/11/93,Krka,Slovan Mavrica,1,1,D
28/11/93,Primorje,Mura,0,1,A
28/11/93,Rudar Velenje,Celje,1,1,D
28/11/93,Potrošnik Beltinci,Gorica,1,1,D
28/11/93,Koper,Izola,0,0,D
28/11/93,Olimpija Ljubljana,Maribor,1,1,D
05/03/94,Izola,Ljubljana,3,1,H
05/03/94,Optimizem Svoboda,Maribor,0,2,A
06/03/94,Olimpija Ljubljana,Koper,6,1,H
06/03/94,Jadran Dekani,Slovan Mavrica,0,2,A
06/03/94,Krka,Mura,0,2,A
06/03/94,Rudar Velenje,Gorica,0,0,D
06/03/94,Potrošnik Beltinci,Živila Naklo,2,1,H
06/03/94,Primorje,Celje,0,0,D
12/03/94,Slovan Mavrica,Ljubljana,1,1,D
13/03/94,Celje,Krka,3,0,H
13/03/94,Olimpija Ljubljana,Izola,2,0,H
13/03/94,Koper,Optimizem Svoboda,3,0,H
13/03/94,Maribor,Potrošnik Beltinci,1,0,H
13/03/94,Živila Naklo,Rudar Velenje,0,2,A
13/03/94,Gorica,Primorje,0,0,D
13/03/94,Mura,Jadran Dekani,2,0,H
19/03/94,Optimizem Svoboda,Olimpija Ljubljana,2,5,A
20/03/94,Jadran Dekani,Celje,0,2,A
20/03/94,Izola,Slovan Mavrica,0,0,D
20/03/94,Ljubljana,Mura,0,0,D
20/03/94,Krka,Gorica,0,0,D
20/03/94,Primorje,Živila Naklo,2,2,D
20/03/94,Rudar Velenje,Maribor,1,1,D
20/03/94,Potrošnik Beltinci,Koper,4,1,H
25/03/94,Olimpija Ljubljana,Potrošnik Beltinci,3,1,H
26/03/94,Optimizem Svoboda,Izola,2,2,D
27/03/94,Celje,Ljubljana,3,0,H
27/03/94,Koper,Rudar Velenje,2,2,D
27/03/94,Maribor,Primorje,4,0,H
27/03/94,Živila Naklo,Krka,1,1,D
27/03/94,Gorica,Jadran Dekani,2,0,H
27/03/94,Mura,Slovan Mavrica,4,0,H
02/04/94,Slovan Mavrica,Celje,1,1,D
02/04/94,Izola,Mura,1,3,A
02/04/94,Ljubljana,Gorica,0,0,D
02/04/94,Jadran Dekani,Živila Naklo,1,0,H
02/04/94,Krka,Maribor,1,1,D
02/04/94,Primorje,Koper,2,0,H
02/04/94,Rudar Velenje,Olimpija Ljubljana,0,2,A
02/04/94,Potrošnik Beltinci,Optimizem Svoboda,6,0,H
09/04/94,Optimizem Svoboda,Rudar Velenje,1,0,H
10/04/94,Olimpija Ljubljana,Primorje,2,1,H
10/04/94,Koper,Krka,5,0,H
10/04/94,Maribor,Jadran Dekani,3,0,H
10/04/94,Živila Naklo,Ljubljana,2,0,H
10/04/94,Gorica,Slovan Mavrica,3,3,D
10/04/94,Celje,Mura,0,4,A
10/04/94,Potrošnik Beltinci,Izola,6,2,H
16/04/94,Izola,Celje,2,0,H
16/04/94,Mura,Gorica,3,1,H
16/04/94,Ljubljana,Maribor,1,0,H
17/04/94,Jadran Dekani,Koper,3,1,H
17/04/94,Krka,Olimpija Ljubljana,0,6,A
17/04/94,Primorje,Optimizem Svoboda,6,1,H
17/04/94,Rudar Velenje,Potrošnik Beltinci,3,1,H
17/04/94,Slovan Mavrica,Živila Naklo,1,2,A
23/04/94,Optimizem Svoboda,Krka,2,0,H
24/04/94,Olimpija Ljubljana,Jadran Dekani,4,0,H
24/04/94,Koper,Ljubljana,3,2,H
24/04/94,Maribor,Slovan Mavrica,4,0,H
24/04/94,Živila Naklo,Mura,0,0,D
24/04/94,Gorica,Celje,4,2,H
24/04/94,Rudar Velenje,Izola,1,0,H
24/04/94,Potrošnik Beltinci,Primorje,7,1,H
30/04/94,Izola,Gorica,0,2,A
01/05/94,Mura,Maribor,1,1,D
01/05/94,Ljubljana,Olimpija Ljubljana,1,1,D
01/05/94,Jadran Dekani,Optimizem Svoboda,3,0,H
01/05/94,Krka,Potrošnik Beltinci,0,3,A
01/05/94,Primorje,Rudar Velenje,3,0,H
01/05/94,Celje,Živila Naklo,3,0,H
04/05/94,Slovan Mavrica,Koper,2,1,H
07/05/94,Optimizem Svoboda,Ljubljana,1,3,A
08/05/94,Olimpija Ljubljana,Slovan Mavrica,11,0,H
08/05/94,Koper,Mura,2,2,D
08/05/94,Živila Naklo,Gorica,0,0,D
08/05/94,Maribor,Celje,3,0,H
08/05/94,Primorje,Izola,5,1,H
08/05/94,Rudar Velenje,Krka,3,0,H
08/05/94,Potrošnik Beltinci,Jadran Dekani,0,0,D
14/05/94,Slovan Mavrica,Optimizem Svoboda,2,3,A
14/05/94,Izola,Živila Naklo,2,1,H
15/05/94,Gorica,Maribor,2,3,A
15/05/94,Mura,Olimpija Ljubljana,1,2,A
15/05/94,Ljubljana,Potrošnik Beltinci,1,0,H
15/05/94,Jadran Dekani,Rudar Velenje,2,0,H
15/05/94,Krka,Primorje,1,1,D
15/05/94,Celje,Koper,2,1,H
21/05/94,Optimizem Svoboda,Mura,0,2,A
22/05/94,Koper,Gorica,0,1,A
22/05/94,Maribor,Živila Naklo,3,0,H
22/05/94,Olimpija Ljubljana,Celje,4,0,H
22/05/94,Krka,Izola,4,1,H
22/05/94,Primorje,Jadran Dekani,4,2,H
22/05/94,Rudar Velenje,Ljubljana,2,1,H
22/05/94,Potrošnik Beltinci,Slovan Mavrica,3,1,H
25/05/94,Slovan Mavrica,Rudar Velenje,0,2,A
28/05/94,Izola,Maribor,2,2,D
29/05/94,Celje,Optimizem Svoboda,3,2,H
29/05/94,Ljubljana,Primorje,0,0,D
29/05/94,Jadran Dekani,Krka,2,1,H
29/05/94,Gorica,Olimpija Ljubljana,1,1,D
29/05/94,Mura,Potrošnik Beltinci,2,1,H
29/05/94,Živila Naklo,Koper,0,0,D
03/06/94,Olimpija Ljubljana,Živila Naklo,4,0,H
05/06/94,Koper,Maribor,2,1,H
05/06/94,Potrošnik Beltinci,Celje,2,2,D
05/06/94,Jadran Dekani,Izola,1,0,H
05/06/94,Krka,Ljubljana,0,0,D
05/06/94,Primorje,Slovan Mavrica,4,4,D
05/06/94,Rudar Velenje,Mura,5,1,H
05/06/94,Optimizem Svoboda,Gorica,1,2,A
12/06/94,Celje,Rudar Velenje,4,0,H
12/06/94,Izola,Koper,0,0,D
12/06/94,Maribor,Olimpija Ljubljana,3,1,H
12/06/94,Živila Naklo,Optimizem Svoboda,1,2,A
12/06/94,Gorica,Potrošnik Beltinci,0,0,D
12/06/94,Slovan Mavrica,Krka,3,0,H
12/06/94,Ljubljana,Jadran Dekani,3,2,H
12/06/94,Mura,Primorje,2,0,H
