Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
07/03/93,Steklar,Izola,3,2,H
07/03/93,Zagorje,Živila Naklo,1,2,A
07/03/93,Železničar Maribor,Celje,3,0,H
07/03/93,Nafta,Maribor,0,1,A
07/03/93,Koper,Gorica,4,1,H
07/03/93,Mura,Optimizem Svoboda,1,1,D
13/03/93,Optimizem Svoboda,Rudar Velenje,2,0,H
14/03/93,Izola,Mura,2,1,H
14/03/93,Živila Naklo,Železničar Maribor,2,0,H
14/03/93,Zagorje,Nafta,3,1,H
14/03/93,Celje,Steklar,4,2,H
14/03/93,Gorica,Maribor,0,0,D
14/03/93,Potrošnik Beltinci,Koper,0,1,A
14/03/93,Krka,Ljubljana,0,0,D
14/03/93,Olimpija Ljubljana,Slovan Mavrica,1,1,D
20/03/93,Slovan Mavrica,Optimizem Svoboda,2,0,H
20/03/93,Železničar Maribor,Zagorje,1,1,D
21/03/93,Maribor,Potrošnik Beltinci,1,1,D
21/03/93,Koper,Krka,1,0,H
21/03/93,Rudar Velenje,Izola,1,1,D
21/03/93,Steklar,Živila Naklo,0,0,D
21/03/93,Mura,Celje,3,0,H
21/03/93,Nafta,Gorica,1,2,A
21/03/93,Ljubljana,Olimpija Ljubljana,1,0,H
28/03/93,Optimizem Svoboda,Ljubljana,0,2,A
28/03/93,Olimpija Ljubljana,Koper,1,0,H
28/03/93,Krka,Maribor,0,0,D
28/03/93,Potrošnik Beltinci,Gorica,3,1,H
28/03/93,Celje,Rudar Velenje,0,0,D
28/03/93,Železničar Maribor,Nafta,1,1,D
28/03/93,Zagorje,Steklar,0,0,D
28/03/93,Živila Naklo,Mura,1,1,D
28/03/93,Izola,Slovan Mavrica,2,0,H
03/04/93,Ljubljana,Izola,1,1,D
04/04/93,Koper,Optimizem Svoboda,0,0,D
04/04/93,Maribor,Olimpija Ljubljana,1,0,H
04/04/93,Gorica,Krka,0,1,A
04/04/93,Nafta,Potrošnik Beltinci,2,0,H
04/04/93,Slovan Mavrica,Celje,0,0,D
04/04/93,Steklar,Železničar Maribor,1,1,D
04/04/93,Mura,Zagorje,2,0,H
04/04/93,Rudar Velenje,Živila Naklo,4,4,D
10/04/93,Olimpija Ljubljana,Gorica,2,0,H
10/04/93,Krka,Potrošnik Beltinci,2,3,A
10/04/93,Celje,Ljubljana,3,1,H
10/04/93,Steklar,Nafta,2,0,H
10/04/93,Železničar Maribor,Mura,0,2,A
10/04/93,Zagorje,Rudar Velenje,1,0,H
10/04/93,Živila Naklo,Slovan Mavrica,0,0,D
10/04/93,Izola,Koper,1,3,A
10/04/93,Optimizem Svoboda,Maribor,1,0,H
14/04/93,Koper,Celje,1,3,A
14/04/93,Nafta,Krka,0,0,D
14/04/93,Potrošnik Beltinci,Olimpija Ljubljana,1,1,D
14/04/93,Gorica,Optimizem Svoboda,0,0,D
14/04/93,Maribor,Izola,2,0,H
14/04/93,Ljubljana,Živila Naklo,1,2,A
14/04/93,Slovan Mavrica,Zagorje,2,0,H
14/04/93,Rudar Velenje,Železničar Maribor,3,0,H
14/04/93,Mura,Steklar,4,0,H
18/04/93,Celje,Maribor,1,1,D
18/04/93,Mura,Nafta,4,1,H
18/04/93,Steklar,Rudar Velenje,1,1,D
18/04/93,Železničar Maribor,Slovan Mavrica,0,0,D
18/04/93,Zagorje,Ljubljana,1,0,H
18/04/93,Izola,Gorica,1,1,D
18/04/93,Živila Naklo,Koper,2,2,D
18/04/93,Optimizem Svoboda,Potrošnik Beltinci,1,0,H
18/04/93,Olimpija Ljubljana,Krka,6,1,H
25/04/93,Gorica,Celje,0,0,D
25/04/93,Krka,Optimizem Svoboda,0,0,D
25/04/93,Nafta,Olimpija Ljubljana,1,2,A
25/04/93,Potrošnik Beltinci,Izola,5,2,H
25/04/93,Maribor,Živila Naklo,1,0,H
25/04/93,Koper,Zagorje,1,0,H
25/04/93,Ljubljana,Železničar Maribor,2,1,H
25/04/93,Slovan Mavrica,Steklar,1,1,D
25/04/93,Rudar Velenje,Mura,0,1,A
02/05/93,Celje,Potrošnik Beltinci,2,1,H
02/05/93,Rudar Velenje,Nafta,2,0,H
02/05/93,Mura,Slovan Mavrica,1,0,H
02/05/93,Steklar,Ljubljana,0,1,A
02/05/93,Železničar Maribor,Koper,2,1,H
02/05/93,Zagorje,Maribor,0,0,D
02/05/93,Živila Naklo,Gorica,2,0,H
02/05/93,Izola,Krka,1,0,H
02/05/93,Optimizem Svoboda,Olimpija Ljubljana,0,4,A
08/05/93,Slovan Mavrica,Rudar Velenje,0,0,D
09/05/93,Krka,Celje,2,1,H
09/05/93,Nafta,Optimizem Svoboda,2,0,H
09/05/93,Olimpija Ljubljana,Izola,2,0,H
09/05/93,Potrošnik Beltinci,Živila Naklo,2,1,H
09/05/93,Gorica,Zagorje,1,0,H
09/05/93,Maribor,Železničar Maribor,2,1,H
09/05/93,Koper,Steklar,4,1,H
09/05/93,Ljubljana,Mura,1,0,H
15/05/93,Rudar Velenje,Ljubljana,1,0,H
16/05/93,Mura,Koper,2,0,H
16/05/93,Steklar,Maribor,2,4,A
16/05/93,Železničar Maribor,Gorica,1,2,A
16/05/93,Zagorje,Potrošnik Beltinci,0,2,A
16/05/93,Živila Naklo,Krka,0,0,D
16/05/93,Izola,Optimizem Svoboda,2,2,D
16/05/93,Celje,Olimpija Ljubljana,1,2,A
16/05/93,Slovan Mavrica,Nafta,1,0,H
22/05/93,Optimizem Svoboda,Celje,0,1,A
23/05/93,Nafta,Izola,0,4,A
23/05/93,Gorica,Steklar,5,0,H
23/05/93,Olimpija Ljubljana,Živila Naklo,6,1,H
23/05/93,Krka,Zagorje,1,0,H
23/05/93,Potrošnik Beltinci,Železničar Maribor,1,0,H
23/05/93,Maribor,Mura,2,0,H
23/05/93,Koper,Rudar Velenje,5,1,H
23/05/93,Ljubljana,Slovan Mavrica,1,0,H
26/05/93,Celje,Izola,0,0,D
26/05/93,Ljubljana,Nafta,5,0,H
26/05/93,Slovan Mavrica,Koper,6,2,H
26/05/93,Rudar Velenje,Maribor,0,0,D
26/05/93,Mura,Gorica,3,0,H
26/05/93,Steklar,Potrošnik Beltinci,1,3,A
26/05/93,Železničar Maribor,Krka,2,4,A
26/05/93,Zagorje,Olimpija Ljubljana,0,2,A
26/05/93,Živila Naklo,Optimizem Svoboda,2,1,H
30/05/93,Optimizem Svoboda,Zagorje,2,1,H
30/05/93,Olimpija Ljubljana,Železničar Maribor,10,1,H
30/05/93,Krka,Steklar,3,0,H
30/05/93,Potrošnik Beltinci,Mura,0,1,A
30/05/93,Gorica,Rudar Velenje,3,1,H
30/05/93,Maribor,Slovan Mavrica,2,0,H
30/05/93,Koper,Ljubljana,1,1,D
30/05/93,Nafta,Celje,3,1,H
30/05/93,Izola,Živila Naklo,3,0,H
06/06/93,Koper,Nafta,2,1,H
06/06/93,Živila Naklo,Celje,4,0,H
06/06/93,Ljubljana,Maribor,0,3,A
06/06/93,Slovan Mavrica,Gorica,1,1,D
06/06/93,Rudar Velenje,Potrošnik Beltinci,2,1,H
06/06/93,Mura,Krka,2,0,H
06/06/93,Steklar,Olimpija Ljubljana,1,1,D
06/06/93,Zagorje,Izola,2,1,H
06/06/93,Železničar Maribor,Optimizem Svoboda,0,1,A
08/06/93,Optimizem Svoboda,Steklar,3,1,H
09/06/93,Krka,Rudar Velenje,4,1,H
09/06/93,Potrošnik Beltinci,Slovan Mavrica,6,3,H
09/06/93,Gorica,Ljubljana,1,0,H
09/06/93,Maribor,Koper,3,0,H
09/06/93,Celje,Zagorje,3,1,H
09/06/93,Olimpija Ljubljana,Mura,5,0,H
09/06/93,Nafta,Živila Naklo,0,4,A
09/06/93,Izola,Železničar Maribor,4,1,H
