Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
24/09/95,Gorica,Mura,2,1,H
01/10/95,Relax Korotan,Maribor,0,0,D
01/10/95,Izola,Olimpija Ljubljana,0,6,A
01/10/95,Primorje,Rudar Velenje,1,1,D
01/10/95,Celje,Potrošnik Beltinci,2,0,H
01/10/95,Mura,Gorica,1,0,H
07/10/95,Maribor,Celje,0,0,D
07/10/95,Gorica,Primorje,3,1,H
07/10/95,Rudar Velenje,Olimpija Ljubljana,2,1,H
07/10/95,Potrošnik Beltinci,Mura,0,0,D
07/10/95,Izola,Relax Korotan,1,0,H
15/10/95,Mura,Maribor,1,0,H
15/10/95,Celje,Relax Korotan,2,3,A
15/10/95,Olimpija Ljubljana,Gorica,0,3,A
15/10/95,Rudar Velenje,Izola,5,1,H
15/10/95,Primorje,Potrošnik Beltinci,1,0,H
22/10/95,Maribor,Primorje,2,0,H
22/10/95,Gorica,Rudar Velenje,3,1,H
22/10/95,Relax Korotan,Mura,1,1,D
22/10/95,Potrošnik Beltinci,Olimpija Ljubljana,2,1,H
22/10/95,Izola,Celje,0,2,A
29/10/95,Olimpija Ljubljana,Maribor,0,1,A
29/10/95,Primorje,Relax Korotan,1,1,D
29/10/95,Mura,Celje,1,0,H
29/10/95,Gorica,Izola,3,0,H
29/10/95,Rudar Velenje,Potrošnik Beltinci,1,1,D
05/11/95,Maribor,Rudar Velenje,2,0,H
05/11/95,Izola,Mura,1,1,D
05/11/95,Potrošnik Beltinci,Gorica,1,1,D
05/11/95,Relax Korotan,Olimpija Ljubljana,1,2,A
05/11/95,Celje,Primorje,3,1,H
11/11/95,Gorica,Maribor,0,0,D
11/11/95,Potrošnik Beltinci,Izola,5,1,H
11/11/95,Primorje,Mura,5,1,H
11/11/95,Olimpija Ljubljana,Celje,3,0,H
11/11/95,Rudar Velenje,Relax Korotan,2,3,A
19/11/95,Maribor,Potrošnik Beltinci,1,2,A
19/11/95,Celje,Rudar Velenje,4,6,A
19/11/95,Relax Korotan,Gorica,1,2,A
19/11/95,Izola,Primorje,1,1,D
19/11/95,Mura,Olimpija Ljubljana,1,1,D
26/11/95,Maribor,Izola,5,1,H
26/11/95,Gorica,Celje,2,1,H
26/11/95,Rudar Velenje,Mura,0,1,A
26/11/95,Olimpija Ljubljana,Primorje,1,1,D
26/11/95,Potrošnik Beltinci,Relax Korotan,2,1,H
25/02/96,Maribor,Celje,2,2,D
25/02/96,Izola,Relax Korotan,1,1,D
25/02/96,Potrošnik Beltinci,Mura,2,0,H
25/02/96,Rudar Velenje,Olimpija Ljubljana,1,3,A
25/02/96,Gorica,Primorje,1,1,D
03/03/96,Mura,Maribor,1,0,H
03/03/96,Celje,Relax Korotan,5,0,H
03/03/96,Olimpija Ljubljana,Gorica,0,0,D
03/03/96,Rudar Velenje,Izola,5,0,H
03/03/96,Primorje,Potrošnik Beltinci,0,0,D
10/03/96,Gorica,Rudar Velenje,1,0,H
10/03/96,Relax Korotan,Mura,0,1,A
10/03/96,Izola,Celje,1,1,D
10/03/96,Potrošnik Beltinci,Olimpija Ljubljana,1,2,A
10/03/96,Maribor,Primorje,2,0,H
17/03/96,Gorica,Izola,3,0,H
17/03/96,Primorje,Relax Korotan,0,1,A
17/03/96,Rudar Velenje,Potrošnik Beltinci,0,0,D
17/03/96,Mura,Celje,0,0,D
17/03/96,Olimpija Ljubljana,Maribor,1,0,H
24/03/96,Izola,Mura,0,3,A
24/03/96,Relax Korotan,Olimpija Ljubljana,1,2,A
24/03/96,Potrošnik Beltinci,Gorica,0,0,D
24/03/96,Celje,Primorje,1,1,D
24/03/96,Maribor,Rudar Velenje,0,2,A
31/03/96,Gorica,Maribor,0,0,D
31/03/96,Olimpija Ljubljana,Celje,3,0,H
31/03/96,Potrošnik Beltinci,Izola,3,0,H
31/03/96,Rudar Velenje,Relax Korotan,0,1,A
31/03/96,Primorje,Mura,1,0,H
06/04/96,Mura,Olimpija Ljubljana,0,0,D
06/04/96,Izola,Primorje,1,5,A
06/04/96,Relax Korotan,Gorica,0,0,D
06/04/96,Maribor,Potrošnik Beltinci,3,0,H
06/04/96,Celje,Rudar Velenje,0,0,D
10/04/96,Gorica,Celje,1,1,D
10/04/96,Olimpija Ljubljana,Primorje,0,1,A
10/04/96,Rudar Velenje,Mura,1,0,H
10/04/96,Maribor,Izola,3,1,H
10/04/96,Potrošnik Beltinci,Relax Korotan,4,1,H
13/04/96,Mura,Gorica,1,1,D
14/04/96,Izola,Olimpija Ljubljana,0,5,A
14/04/96,Primorje,Rudar Velenje,2,1,H
14/04/96,Celje,Potrošnik Beltinci,0,1,A
14/04/96,Relax Korotan,Maribor,2,0,H
19/04/96,Gorica,Mura,1,0,H
19/04/96,Potrošnik Beltinci,Celje,2,1,H
19/04/96,Olimpija Ljubljana,Izola,4,0,H
19/04/96,Rudar Velenje,Primorje,3,1,H
19/04/96,Maribor,Relax Korotan,1,0,H
28/04/96,Primorje,Gorica,0,2,A
28/04/96,Olimpija Ljubljana,Rudar Velenje,2,0,H
28/04/96,Celje,Maribor,1,1,D
28/04/96,Relax Korotan,Izola,8,0,H
28/04/96,Mura,Potrošnik Beltinci,1,0,H
01/05/96,Gorica,Olimpija Ljubljana,2,2,D
01/05/96,Relax Korotan,Celje,0,1,A
01/05/96,Maribor,Mura,1,1,D
01/05/96,Izola,Rudar Velenje,0,2,A
01/05/96,Potrošnik Beltinci,Primorje,0,2,A
05/05/96,Rudar Velenje,Gorica,1,1,D
05/05/96,Celje,Izola,11,0,H
05/05/96,Primorje,Maribor,0,1,A
05/05/96,Mura,Relax Korotan,2,2,D
05/05/96,Olimpija Ljubljana,Potrošnik Beltinci,5,3,H
11/05/96,Maribor,Olimpija Ljubljana,2,1,H
12/05/96,Potrošnik Beltinci,Rudar Velenje,1,0,H
12/05/96,Celje,Mura,1,0,H
12/05/96,Relax Korotan,Primorje,4,2,H
12/05/96,Izola,Gorica,0,2,A
19/05/96,Olimpija Ljubljana,Relax Korotan,2,1,H
19/05/96,Primorje,Celje,4,1,H
19/05/96,Mura,Izola,7,0,H
19/05/96,Rudar Velenje,Maribor,1,1,D
19/05/96,Gorica,Potrošnik Beltinci,2,1,H
25/05/96,Maribor,Gorica,1,0,H
26/05/96,Relax Korotan,Rudar Velenje,0,1,A
26/05/96,Mura,Primorje,2,1,H
26/05/96,Celje,Olimpija Ljubljana,3,1,H
26/05/96,Izola,Potrošnik Beltinci,0,3,A
02/06/96,Rudar Velenje,Celje,0,0,D
02/06/96,Gorica,Relax Korotan,1,0,H
02/06/96,Primorje,Izola,7,0,H
02/06/96,Potrošnik Beltinci,Maribor,2,0,H
02/06/96,Olimpija Ljubljana,Mura,2,0,H
08/06/96,Mura,Rudar Velenje,1,0,H
08/06/96,Relax Korotan,Potrošnik Beltinci,0,0,D
08/06/96,Celje,Gorica,1,0,H
08/06/96,Primorje,Olimpija Ljubljana,1,4,A
08/06/96,Izola,Maribor,0,5,A
