Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
19/05/99,Mura,Potrošnik Beltinci,1,2,A
19/05/99,Relax Korotan,Maribor,1,0,H
19/05/99,Olimpija Ljubljana,Primorje,1,0,H
19/05/99,Triglav Kranj,Koper,0,3,A
19/05/99,Domžale,Celje,2,1,H
19/05/99,Rudar Velenje,Gorica,1,1,D
22/05/99,Koper,Olimpija Ljubljana,3,3,D
22/05/99,Maribor,Rudar Velenje,3,0,H
23/05/99,Potrošnik Beltinci,Domžale,3,3,D
23/05/99,Celje,Triglav Kranj,2,2,D
23/05/99,Primorje,Relax Korotan,1,4,A
23/05/99,Gorica,Mura,4,1,H
30/05/99,Gorica,Potrošnik Beltinci,3,0,H
30/05/99,Mura,Maribor,0,2,A
30/05/99,Rudar Velenje,Primorje,4,3,H
30/05/99,Relax Korotan,Koper,1,2,A
30/05/99,Olimpija Ljubljana,Celje,2,3,A
30/05/99,Triglav Kranj,Domžale,0,1,A
13/06/99,Potrošnik Beltinci,Triglav Kranj,5,1,H
13/06/99,Domžale,Olimpija Ljubljana,2,2,D
13/06/99,Celje,Relax Korotan,1,0,H
13/06/99,Koper,Rudar Velenje,0,2,A
13/06/99,Primorje,Mura,0,1,A
13/06/99,Maribor,Gorica,2,0,H
