Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
27/09/15,Gorica,Krka,2,0,H
27/09/15,Krško,Maribor,1,3,A
03/10/15,Gorica,Celje,1,1,D
03/10/15,Rudar Velenje,Domžale,0,0,D
03/10/15,Maribor,Koper,4,0,H
04/10/15,Krka,Zavrč,1,1,D
04/10/15,Olimpija Ljubljana,Krško,5,0,H
16/10/15,Zavrč,Gorica,1,2,A
17/10/15,Celje,Maribor,1,3,A
17/10/15,Krško,Rudar Velenje,0,0,D
17/10/15,Domžale,Krka,3,0,H
18/10/15,Koper,Olimpija Ljubljana,1,2,A
24/10/15,Zavrč,Celje,0,1,A
24/10/15,Rudar Velenje,Koper,1,0,H
25/10/15,Krka,Krško,2,0,H
25/10/15,Gorica,Domžale,0,1,A
21/11/15,Olimpija Ljubljana,Maribor,2,2,D
30/10/15,Krško,Gorica,1,0,H
31/10/15,Domžale,Zavrč,0,1,A
31/10/15,Celje,Olimpija Ljubljana,0,4,A
31/10/15,Maribor,Rudar Velenje,7,1,H
31/10/15,Koper,Krka,0,0,D
06/11/15,Zavrč,Krško,1,1,D
07/11/15,Rudar Velenje,Olimpija Ljubljana,1,3,A
08/11/15,Krka,Maribor,0,2,A
08/11/15,Domžale,Celje,2,2,D
08/11/15,Gorica,Koper,1,2,A
21/11/15,Koper,Zavrč,3,1,H
22/11/15,Celje,Rudar Velenje,1,0,H
25/11/15,Olimpija Ljubljana,Krka,3,1,H
25/11/15,Maribor,Gorica,4,2,H
25/11/15,Krško,Domžale,1,1,D
28/11/15,Krško,Celje,0,0,D
28/11/15,Rudar Velenje,Krka,1,1,D
28/11/15,Maribor,Zavrč,3,3,D
28/11/15,Koper,Domžale,0,2,A
29/11/15,Olimpija Ljubljana,Gorica,0,2,A
02/12/15,Gorica,Rudar Velenje,1,0,H
02/12/15,Zavrč,Olimpija Ljubljana,1,2,A
02/12/15,Krško,Koper,0,1,A
02/12/15,Celje,Krka,1,0,H
02/12/15,Domžale,Maribor,0,0,D
05/12/15,Rudar Velenje,Zavrč,1,0,H
05/12/15,Maribor,Krško,6,0,H
05/12/15,Koper,Celje,1,2,A
06/12/15,Krka,Gorica,1,0,H
06/12/15,Olimpija Ljubljana,Domžale,0,0,D
11/12/15,Zavrč,Krka,2,1,H
12/12/15,Domžale,Rudar Velenje,4,0,H
12/12/15,Celje,Gorica,2,2,D
12/12/15,Krško,Olimpija Ljubljana,2,1,H
13/12/15,Koper,Maribor,0,5,A
27/02/16,Rudar Velenje,Krško,0,1,A
27/02/16,Gorica,Zavrč,2,2,D
27/02/16,Maribor,Celje,0,1,A
28/02/16,Krka,Domžale,3,1,H
28/02/16,Olimpija Ljubljana,Koper,2,0,H
05/03/16,Celje,Zavrč,0,0,D
05/03/16,Koper,Rudar Velenje,0,1,A
05/03/16,Maribor,Olimpija Ljubljana,0,0,D
06/03/16,Krško,Krka,3,0,H
06/03/16,Domžale,Gorica,1,1,D
11/03/16,Zavrč,Domžale,0,1,A
12/03/16,Gorica,Krško,1,0,H
12/03/16,Rudar Velenje,Maribor,0,3,A
13/03/16,Krka,Koper,0,1,A
13/03/16,Olimpija Ljubljana,Celje,0,0,D
18/03/16,Koper,Gorica,1,1,D
19/03/16,Maribor,Krka,2,1,H
19/03/16,Celje,Domžale,1,2,A
19/03/16,Krško,Zavrč,0,1,A
20/03/16,Olimpija Ljubljana,Rudar Velenje,5,0,H
02/04/16,Krka,Olimpija Ljubljana,0,2,A
02/04/16,Gorica,Maribor,0,2,A
02/04/16,Domžale,Krško,2,3,A
02/04/16,Rudar Velenje,Celje,2,0,H
03/04/16,Zavrč,Koper,1,3,A
06/04/16,Gorica,Olimpija Ljubljana,1,1,D
06/04/16,Krka,Rudar Velenje,1,5,A
06/04/16,Celje,Krško,0,1,A
06/04/16,Domžale,Koper,1,1,D
06/04/16,Zavrč,Maribor,0,0,D
09/04/16,Maribor,Domžale,2,1,H
09/04/16,Rudar Velenje,Gorica,1,0,H
10/04/16,Krka,Celje,1,1,D
10/04/16,Olimpija Ljubljana,Zavrč,1,1,D
10/04/16,Koper,Krško,0,1,A
16/04/16,Celje,Koper,3,0,H
16/04/16,Domžale,Olimpija Ljubljana,0,1,A
16/04/16,Gorica,Krka,1,0,H
17/04/16,Krško,Maribor,1,3,A
17/04/16,Zavrč,Rudar Velenje,0,2,A
23/04/16,Olimpija Ljubljana,Krško,0,1,A
23/04/16,Gorica,Celje,1,2,A
23/04/16,Rudar Velenje,Domžale,1,2,A
24/04/16,Krka,Zavrč,2,0,H
24/04/16,Maribor,Koper,2,2,D
27/04/16,Krško,Rudar Velenje,1,1,D
29/04/16,Zavrč,Gorica,1,1,D
30/04/16,Celje,Maribor,0,0,D
30/04/16,Domžale,Krka,1,1,D
01/05/16,Koper,Olimpija Ljubljana,1,2,A
06/05/16,Zavrč,Celje,0,1,A
07/05/16,Krka,Krško,0,0,D
07/05/16,Rudar Velenje,Koper,0,2,A
07/05/16,Olimpija Ljubljana,Maribor,1,2,A
08/05/16,Gorica,Domžale,0,2,A
11/05/16,Celje,Olimpija Ljubljana,1,3,A
11/05/16,Maribor,Rudar Velenje,2,3,A
11/05/16,Krško,Gorica,0,2,A
11/05/16,Domžale,Zavrč,0,0,D
11/05/16,Koper,Krka,2,3,A
14/05/16,Domžale,Celje,0,3,A
14/05/16,Zavrč,Krško,1,1,D
14/05/16,Gorica,Koper,0,1,A
14/05/16,Krka,Maribor,1,3,A
14/05/16,Rudar Velenje,Olimpija Ljubljana,0,1,A
21/05/16,Celje,Rudar Velenje,1,0,H
21/05/16,Olimpija Ljubljana,Krka,3,0,H
21/05/16,Maribor,Gorica,2,3,A
21/05/16,Koper,Zavrč,1,0,H
21/05/16,Krško,Domžale,0,0,D
