Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
05/11/03,Olimpija Ljubljana,Mura,2,1,H
09/11/03,Mura,Labod Drava,1,0,H
09/11/03,Gorica,Olimpija Ljubljana,5,1,H
09/11/03,Koroška Dravograd,Primorje,1,1,D
09/11/03,Domžale,Ljubljana,1,1,D
09/11/03,Maribor,Šmartno,1,2,A
09/11/03,Celje,Koper,0,1,A
23/11/03,Labod Drava,Olimpija Ljubljana,3,4,A
23/11/03,Šmartno,Koroška Dravograd,2,1,H
23/11/03,Koper,Mura,1,1,D
23/11/03,Primorje,Celje,2,2,D
23/11/03,Domžale,Gorica,0,1,A
23/11/03,Ljubljana,Maribor,2,1,H
28/11/03,Olimpija Ljubljana,Koper,2,1,H
29/11/03,Mura,Primorje,4,3,H
29/11/03,Koroška Dravograd,Ljubljana,1,3,A
29/11/03,Celje,Šmartno,5,0,H
29/11/03,Gorica,Labod Drava,3,0,H
30/11/03,Maribor,Domžale,1,0,H
06/03/04,Maribor,Gorica,1,0,H
07/03/04,Šmartno,Mura,0,3,A
07/03/04,Koper,Labod Drava,3,0,H
13/03/04,Primorje,Olimpija Ljubljana,4,2,H
13/03/04,Domžale,Koroška Dravograd,3,0,H
13/03/04,Ljubljana,Celje,2,1,H
20/03/04,Gorica,Koper,0,0,D
21/03/04,Mura,Ljubljana,0,1,A
21/03/04,Labod Drava,Primorje,0,1,A
21/03/04,Olimpija Ljubljana,Šmartno,3,0,H
21/03/04,Koroška Dravograd,Maribor,2,1,H
21/03/04,Celje,Domžale,1,1,D
28/03/04,Šmartno,Labod Drava,1,1,D
28/03/04,Primorje,Koper,5,2,H
28/03/04,Maribor,Celje,3,0,H
28/03/04,Koroška Dravograd,Gorica,0,1,A
28/03/04,Domžale,Mura,0,1,A
28/03/04,Ljubljana,Olimpija Ljubljana,0,1,A
04/04/04,Labod Drava,Ljubljana,3,2,H
04/04/04,Celje,Koroška Dravograd,2,3,A
04/04/04,Olimpija Ljubljana,Domžale,4,1,H
04/04/04,Gorica,Primorje,2,1,H
04/04/04,Mura,Maribor,1,2,A
04/04/04,Koper,Šmartno,1,1,D
09/04/04,Olimpija Ljubljana,Koper,2,2,D
09/04/04,Celje,Labod Drava,0,1,A
10/04/04,Gorica,Mura,0,0,D
10/04/04,Šmartno,Koroška Dravograd,2,0,H
10/04/04,Domžale,Ljubljana,0,0,D
10/04/04,Maribor,Primorje,1,1,D
14/04/04,Koper,Maribor,1,0,H
14/04/04,Mura,Primorje,1,0,H
14/04/04,Labod Drava,Ljubljana,0,3,A
14/04/04,Koroška Dravograd,Domžale,0,2,A
14/04/04,Celje,Šmartno,2,1,H
14/04/04,Gorica,Olimpija Ljubljana,1,0,H
18/04/04,Primorje,Koper,3,0,H
18/04/04,Šmartno,Labod Drava,3,0,H
18/04/04,Domžale,Celje,2,2,D
18/04/04,Ljubljana,Koroška Dravograd,2,1,H
18/04/04,Olimpija Ljubljana,Mura,2,1,H
18/04/04,Maribor,Gorica,1,2,A
24/04/04,Gorica,Primorje,0,0,D
24/04/04,Celje,Ljubljana,1,2,A
24/04/04,Olimpija Ljubljana,Maribor,1,2,A
25/04/04,Šmartno,Domžale,1,1,D
25/04/04,Labod Drava,Koroška Dravograd,3,1,H
25/04/04,Mura,Koper,2,2,D
01/05/04,Ljubljana,Šmartno,1,0,H
02/05/04,Primorje,Olimpija Ljubljana,1,2,A
02/05/04,Koper,Gorica,1,1,D
02/05/04,Domžale,Labod Drava,5,0,H
02/05/04,Maribor,Mura,1,0,H
05/05/04,Koroška Dravograd,Celje,1,4,A
08/05/04,Mura,Gorica,1,1,D
08/05/04,Koper,Olimpija Ljubljana,2,1,H
08/05/04,Primorje,Maribor,2,2,D
08/05/04,Koroška Dravograd,Šmartno,2,1,H
09/05/04,Labod Drava,Celje,0,0,D
09/05/04,Ljubljana,Domžale,1,1,D
11/05/04,Olimpija Ljubljana,Gorica,2,1,H
12/05/04,Šmartno,Celje,3,2,H
12/05/04,Primorje,Mura,1,2,A
12/05/04,Domžale,Koroška Dravograd,4,1,H
12/05/04,Ljubljana,Labod Drava,2,1,H
12/05/04,Maribor,Koper,3,1,H
15/05/04,Gorica,Maribor,1,1,D
15/05/04,Koper,Primorje,0,0,D
15/05/04,Celje,Domžale,1,3,A
16/05/04,Labod Drava,Šmartno,2,0,H
16/05/04,Mura,Olimpija Ljubljana,2,1,H
16/05/04,Koroška Dravograd,Ljubljana,1,2,A
21/05/04,Ljubljana,Celje,2,1,H
21/05/04,Domžale,Šmartno,2,2,D
23/05/04,Koroška Dravograd,Labod Drava,3,1,H
23/05/04,Koper,Mura,4,1,H
23/05/04,Primorje,Gorica,2,0,H
23/05/04,Maribor,Olimpija Ljubljana,0,0,D
30/05/04,Šmartno,Ljubljana,3,1,H
30/05/04,Labod Drava,Domžale,3,1,H
30/05/04,Celje,Koroška Dravograd,5,1,H
30/05/04,Olimpija Ljubljana,Primorje,3,0,H
30/05/04,Gorica,Koper,2,0,H
30/05/04,Mura,Maribor,2,1,H
