Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
19/09/09,Koper,Nafta,3,1,H
19/09/09,Interblock,Maribor,2,1,H
19/09/09,Celje,Domžale,2,3,A
19/09/09,Gorica,Rudar Velenje,1,3,A
20/09/09,Labod Drava,Olimpija Ljubljana,0,3,A
23/09/09,Nafta,Rudar Velenje,5,2,H
23/09/09,Interblock,Olimpija Ljubljana,0,1,A
23/09/09,Labod Drava,Domžale,2,1,H
23/09/09,Gorica,Maribor,2,3,A
23/09/09,Celje,Koper,0,1,A
26/09/09,Celje,Nafta,2,2,D
26/09/09,Koper,Labod Drava,0,0,D
27/09/09,Olimpija Ljubljana,Gorica,1,1,D
27/09/09,Maribor,Rudar Velenje,0,2,A
27/09/09,Domžale,Interblock,1,0,H
03/10/09,Nafta,Maribor,2,4,A
03/10/09,Interblock,Koper,0,1,A
03/10/09,Rudar Velenje,Olimpija Ljubljana,0,3,A
03/10/09,Gorica,Domžale,1,1,D
04/10/09,Labod Drava,Celje,0,1,A
17/10/09,Koper,Gorica,1,1,D
17/10/09,Olimpija Ljubljana,Maribor,0,1,A
17/10/09,Domžale,Rudar Velenje,2,0,H
17/10/09,Celje,Interblock,3,1,H
18/10/09,Labod Drava,Nafta,1,2,A
24/10/09,Nafta,Olimpija Ljubljana,1,0,H
24/10/09,Interblock,Labod Drava,2,1,H
24/10/09,Maribor,Domžale,1,2,A
24/10/09,Gorica,Celje,1,1,D
24/10/09,Rudar Velenje,Koper,2,2,D
28/10/09,Interblock,Nafta,1,1,D
28/10/09,Labod Drava,Gorica,1,1,D
28/10/09,Koper,Maribor,1,3,A
28/10/09,Domžale,Olimpija Ljubljana,1,2,A
28/10/09,Celje,Rudar Velenje,0,4,A
31/10/09,Nafta,Domžale,2,2,D
31/10/09,Olimpija Ljubljana,Koper,0,1,A
31/10/09,Rudar Velenje,Labod Drava,0,3,A
31/10/09,Gorica,Interblock,4,3,H
31/10/09,Maribor,Celje,3,3,D
07/11/09,Interblock,Rudar Velenje,3,1,H
07/11/09,Koper,Domžale,0,1,A
07/11/09,Gorica,Nafta,3,1,H
07/11/09,Celje,Olimpija Ljubljana,1,1,D
08/11/09,Labod Drava,Maribor,0,2,A
21/11/09,Nafta,Koper,3,1,H
21/11/09,Olimpija Ljubljana,Labod Drava,3,0,H
21/11/09,Rudar Velenje,Gorica,0,3,A
22/11/09,Domžale,Celje,1,5,A
12/12/09,Maribor,Interblock,1,0,H
28/11/09,Olimpija Ljubljana,Interblock,2,0,H
28/11/09,Domžale,Labod Drava,2,0,H
28/11/09,Maribor,Gorica,3,1,H
28/11/09,Rudar Velenje,Nafta,0,1,A
12/12/09,Koper,Celje,4,0,H
05/12/09,Nafta,Celje,2,1,H
05/12/09,Interblock,Domžale,2,1,H
05/12/09,Gorica,Olimpija Ljubljana,1,1,D
06/12/09,Labod Drava,Koper,1,1,D
06/12/09,Rudar Velenje,Maribor,0,2,A
02/12/09,Olimpija Ljubljana,Rudar Velenje,0,1,A
02/12/09,Koper,Interblock,0,0,D
02/12/09,Celje,Labod Drava,3,0,H
02/12/09,Domžale,Gorica,2,3,A
02/12/09,Maribor,Nafta,1,2,A
09/12/09,Nafta,Labod Drava,1,0,H
09/12/09,Interblock,Celje,0,0,D
09/12/09,Rudar Velenje,Domžale,0,2,A
09/12/09,Maribor,Olimpija Ljubljana,2,1,H
09/12/09,Gorica,Koper,1,2,A
27/02/10,Domžale,Maribor,2,3,A
27/02/10,Celje,Gorica,1,4,A
27/02/10,Labod Drava,Interblock,3,1,H
27/02/10,Koper,Rudar Velenje,2,1,H
28/02/10,Olimpija Ljubljana,Nafta,0,0,D
06/03/10,Rudar Velenje,Celje,3,1,H
06/03/10,Olimpija Ljubljana,Domžale,1,1,D
06/03/10,Nafta,Interblock,3,1,H
06/03/10,Gorica,Labod Drava,2,1,H
06/03/10,Maribor,Koper,2,2,D
31/03/10,Labod Drava,Rudar Velenje,0,1,A
31/03/10,Interblock,Gorica,0,5,A
31/03/10,Domžale,Nafta,3,1,H
31/03/10,Koper,Olimpija Ljubljana,1,0,H
31/03/10,Celje,Maribor,0,2,A
13/03/10,Rudar Velenje,Interblock,1,2,A
13/03/10,Maribor,Labod Drava,3,2,H
13/03/10,Olimpija Ljubljana,Celje,1,3,A
13/03/10,Domžale,Koper,0,1,A
14/03/10,Nafta,Gorica,0,1,A
20/03/10,Labod Drava,Olimpija Ljubljana,0,0,D
20/03/10,Interblock,Maribor,0,1,A
20/03/10,Celje,Domžale,1,0,H
20/03/10,Gorica,Rudar Velenje,2,1,H
21/03/10,Koper,Nafta,2,0,H
27/03/10,Nafta,Rudar Velenje,2,0,H
27/03/10,Interblock,Olimpija Ljubljana,2,1,H
27/03/10,Labod Drava,Domžale,2,1,H
27/03/10,Gorica,Maribor,3,3,D
28/03/10,Celje,Koper,1,3,A
03/04/10,Olimpija Ljubljana,Gorica,5,0,H
03/04/10,Celje,Nafta,3,2,H
03/04/10,Koper,Labod Drava,1,1,D
03/04/10,Domžale,Interblock,2,1,H
03/04/10,Maribor,Rudar Velenje,0,1,A
10/04/10,Nafta,Maribor,3,1,H
10/04/10,Interblock,Koper,0,5,A
10/04/10,Labod Drava,Celje,0,1,A
10/04/10,Rudar Velenje,Olimpija Ljubljana,1,3,A
10/04/10,Gorica,Domžale,2,3,A
16/04/10,Olimpija Ljubljana,Maribor,1,1,D
17/04/10,Koper,Gorica,3,2,H
17/04/10,Labod Drava,Nafta,0,0,D
17/04/10,Celje,Interblock,5,1,H
17/04/10,Domžale,Rudar Velenje,1,1,D
24/04/10,Interblock,Labod Drava,0,2,A
24/04/10,Gorica,Celje,3,0,H
24/04/10,Maribor,Domžale,1,1,D
24/04/10,Rudar Velenje,Koper,0,2,A
25/04/10,Nafta,Olimpija Ljubljana,0,1,A
30/04/10,Interblock,Nafta,1,1,D
30/04/10,Labod Drava,Gorica,2,4,A
30/04/10,Celje,Rudar Velenje,0,0,D
30/04/10,Koper,Maribor,0,0,D
30/04/10,Domžale,Olimpija Ljubljana,1,2,A
04/05/10,Maribor,Celje,1,1,D
05/05/10,Nafta,Domžale,2,0,H
05/05/10,Olimpija Ljubljana,Koper,3,1,H
05/05/10,Rudar Velenje,Labod Drava,4,2,H
05/05/10,Gorica,Interblock,6,1,H
11/05/10,Gorica,Nafta,3,1,H
11/05/10,Interblock,Rudar Velenje,0,1,A
11/05/10,Labod Drava,Maribor,0,1,A
11/05/10,Celje,Olimpija Ljubljana,1,0,H
11/05/10,Koper,Domžale,1,3,A
16/05/10,Nafta,Koper,1,2,A
16/05/10,Domžale,Celje,2,2,D
16/05/10,Olimpija Ljubljana,Labod Drava,2,0,H
16/05/10,Maribor,Interblock,1,0,H
16/05/10,Rudar Velenje,Gorica,2,3,A
