Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
17/05/09,Primorje,Maribor,1,1,D
20/05/09,Labod Drava,Primorje,0,1,A
20/05/09,Rudar Velenje,Domžale,2,2,D
20/05/09,Koper,Nafta,3,0,H
20/05/09,Interblock,Celje,2,0,H
20/05/09,Gorica,Maribor,3,0,H
23/05/09,Primorje,Gorica,2,1,H
23/05/09,Maribor,Interblock,0,1,A
23/05/09,Celje,Koper,1,2,A
23/05/09,Nafta,Rudar Velenje,0,1,A
23/05/09,Domžale,Labod Drava,2,2,D
